n,t_n,nearest_minimum_t,delta_n,delta_n_null
2503,3034.360907,3034.824000,0.463093,0.421919
2504,3035.074104,3035.080000,0.005896,0.410082
2505,3036.133113,3036.096000,0.037113,0.436150
2506,3037.980384,3037.576000,0.404384,0.422761
2507,3039.033651,3038.896000,0.137651,0.446595
2508,3039.521602,3039.552000,0.030398,0.442906
2509,3040.500428,3041.344000,0.843572,0.437277
2510,3041.256804,3041.344000,0.087196,0.408857
2511,3042.653050,3042.192000,0.461050,0.428865
2512,3043.670542,3043.648000,0.022542,0.460742
2513,3044.055128,3044.392000,0.336872,0.468083
2514,3046.050030,3045.648000,0.402030,0.402179
2515,3046.454504,3046.720000,0.265496,0.398118
2516,3047.708818,3047.416000,0.292818,0.438248
2517,3048.922632,3048.816000,0.106632,0.427329
2518,3050.019677,3049.496000,0.523677,0.412296
2519,3050.801233,3050.728000,0.073233,0.420539
2520,3051.342383,3050.728000,0.614383,0.419675
2521,3052.476849,3052.912000,0.435151,0.406470
2522,3053.348266,3052.912000,0.436266,0.394568
2523,3054.986521,3055.024000,0.037479,0.409698
2524,3056.242923,3055.984000,0.258923,0.410830
2525,3056.765138,3056.544000,0.221138,0.423386
2526,3058.013703,3058.064000,0.050297,0.409684
2527,3058.901495,3059.032000,0.130505,0.427046
2528,3059.437862,3059.032000,0.405862,0.433327
2529,3061.062700,3062.056000,0.993300,0.442325
2530,3061.837584,3062.056000,0.218416,0.429227
2531,3062.726873,3062.392000,0.334873,0.429787
2532,3063.435086,3063.688000,0.252914,0.412451
2533,3065.286556,3065.112000,0.174556,0.399345
2534,3066.320250,3066.184000,0.136250,0.394419
2535,3067.071320,3067.048000,0.023320,0.397155
2536,3068.013501,3068.600000,0.586499,0.420304
2537,3068.984266,3068.600000,0.384266,0.416410
2538,3069.782905,3069.904000,0.121095,0.444663
2539,3070.542622,3070.696000,0.153378,0.429585
2540,3072.000993,3072.392000,0.391007,0.409458
2541,3073.185238,3073.024000,0.161238,0.421627
2542,3074.523494,3074.120000,0.403494,0.425979
2543,3075.033873,3074.120000,0.913873,0.419526
2544,3075.833479,3076.488000,0.654521,0.416415
2545,3077.427473,3077.144000,0.283473,0.431803
2546,3078.286227,3079.352000,1.065773,0.399625
2547,3078.897379,3079.352000,0.454621,0.420820
2548,3079.871395,3079.816000,0.055395,0.413111
2549,3080.856382,3080.832000,0.024382,0.427854
2550,3082.163164,3081.360000,0.803164,0.410847
2551,3083.361358,3083.040000,0.321358,0.389822
2552,3084.838452,3084.344000,0.494452,0.429320
2553,3085.377269,3084.344000,1.033269,0.427861
2554,3085.965522,3086.792000,0.826478,0.450946
2555,3087.018815,3086.792000,0.226815,0.448943
2556,3088.083437,3089.152000,1.068563,0.445586
2557,3089.222309,3089.152000,0.070309,0.433746
2558,3090.282195,3090.224000,0.058195,0.428612
2559,3091.154470,3091.104000,0.050470,0.455762
2560,3092.687667,3093.152000,0.464333,0.437565
2561,3093.185446,3093.152000,0.033446,0.433682
2562,3094.833068,3095.064000,0.230932,0.432932
2563,3095.132031,3095.064000,0.068031,0.436968
2564,3096.515486,3096.528000,0.012514,0.418092
2565,3097.342607,3097.416000,0.073393,0.420570
2566,3098.038355,3097.416000,0.622355,0.412143
2567,3098.758090,3098.984000,0.225910,0.417551
2568,3101.079373,3101.056000,0.023373,0.437488
2569,3101.657371,3101.056000,0.601371,0.441143
2570,3102.436089,3102.680000,0.243911,0.434664
2571,3103.589916,3103.760000,0.170084,0.421114
2572,3104.362546,3104.216000,0.146546,0.410638
2573,3105.391402,3106.320000,0.928598,0.394256
2574,3106.396353,3106.320000,0.076353,0.411408
2575,3107.484256,3107.960000,0.475744,0.436078
2576,3108.303596,3107.960000,0.343596,0.420722
2577,3109.533100,3109.720000,0.186900,0.398901
2578,3110.557200,3110.552000,0.005200,0.431207
2579,3111.920728,3110.880000,1.040728,0.425375
2580,3112.840738,3113.480000,0.639262,0.443264
2581,3113.755214,3113.480000,0.275214,0.441671
2582,3114.473416,3113.480000,0.993416,0.414611
2583,3115.002672,3115.560000,0.557328,0.422041
2584,3116.720451,3116.072000,0.648451,0.435873
2585,3117.269723,3118.320000,1.050277,0.419125
2586,3118.955014,3119.192000,0.236986,0.413543
2587,3119.957557,3119.808000,0.149557,0.416392
2588,3120.986215,3121.432000,0.445785,0.413459
2589,3121.337220,3121.432000,0.094780,0.429166
2590,3122.610129,3122.376000,0.234129,0.416053
2591,3124.150225,3123.928000,0.222225,0.443568
2592,3124.525923,3124.440000,0.085923,0.432238
2593,3125.374441,3125.200000,0.174441,0.401483
2594,3126.450116,3127.248000,0.797884,0.402436
2595,3127.693012,3127.808000,0.114988,0.431375
2596,3129.468613,3129.680000,0.211387,0.430401
2597,3129.796206,3129.680000,0.116206,0.423127
2598,3130.877664,3131.000000,0.122336,0.423008
2599,3131.861090,3131.736000,0.125090,0.429318
2600,3132.698331,3132.752000,0.053669,0.414764
2601,3133.398884,3132.752000,0.646884,0.395769
2602,3134.635446,3134.632000,0.003446,0.406545
2603,3136.015561,3136.080000,0.064439,0.383810
2604,3137.175173,3137.224000,0.048827,0.410988
2605,3137.613495,3137.912000,0.298505,0.424806
2606,3139.049508,3139.400000,0.350492,0.419153
2607,3140.138494,3140.112000,0.026494,0.425027
2608,3141.001175,3141.360000,0.358825,0.416017
2609,3141.748033,3141.360000,0.388033,0.439901
2610,3142.979457,3143.368000,0.388543,0.456473
2611,3143.567499,3143.368000,0.199499,0.452988
2612,3144.490488,3143.368000,1.122488,0.435734
2613,3146.283528,3145.656000,0.627528,0.434208
2614,3147.344607,3147.728000,0.383393,0.460768
2615,3148.379042,3147.728000,0.651042,0.436772
2616,3148.861229,3147.728000,1.133229,0.435398
2617,3149.771739,3150.072000,0.300261,0.438670
2618,3150.824653,3150.856000,0.031347,0.418648
2619,3152.151059,3152.328000,0.176941,0.411065
2620,3152.994560,3153.016000,0.021440,0.413943
2621,3153.596977,3153.920000,0.323023,0.425109
2622,3155.312108,3155.336000,0.023892,0.425892
2623,3156.300358,3155.648000,0.652358,0.421579
2624,3156.905761,3157.248000,0.342239,0.421551
2625,3158.578288,3157.824000,0.754288,0.433817
2626,3159.265205,3160.528000,1.262795,0.432452
2627,3159.804098,3160.528000,0.723902,0.440591
2628,3161.061913,3160.808000,0.253913,0.425425
2629,3161.402435,3161.832000,0.429565,0.420536
2630,3163.311960,3163.872000,0.560040,0.421903
2631,3164.350531,3164.768000,0.417469,0.434386
2632,3165.540598,3165.784000,0.243402,0.416403
2633,3166.139587,3165.784000,0.355587,0.419740
2634,3167.121095,3167.392000,0.270905,0.437696
2635,3168.197516,3168.128000,0.069516,0.435508
2636,3169.179765,3168.128000,1.051765,0.424017
2637,3170.014132,3170.240000,0.225868,0.430206
2638,3171.343958,3170.720000,0.623958,0.420352
2639,3171.837774,3171.976000,0.138226,0.415584
2640,3173.011634,3172.888000,0.123634,0.416702
2641,3174.815386,3174.656000,0.159386,0.415351
2642,3175.528723,3174.656000,0.872723,0.391223
2643,3176.480344,3176.464000,0.016344,0.417791
2644,3176.915636,3176.776000,0.139636,0.413178
2645,3178.371705,3178.336000,0.035705,0.401535
2646,3178.902596,3178.656000,0.246596,0.417760
2647,3180.011213,3180.248000,0.236787,0.385043
2648,3181.328502,3181.680000,0.351498,0.384617
2649,3182.839447,3183.184000,0.344553,0.425026
2650,3183.205673,3183.184000,0.021673,0.432016
2651,3184.451500,3184.936000,0.484500,0.429542
2652,3185.214345,3185.184000,0.030345,0.429731
2653,3186.545869,3187.048000,0.502131,0.442769
2654,3187.646163,3187.048000,0.598163,0.422881
2655,3188.055482,3187.048000,1.007482,0.413262
2656,3188.877461,3189.376000,0.498539,0.407973
2657,3190.168662,3190.176000,0.007338,0.448540
2658,3191.706256,3191.264000,0.442256,0.409477
2659,3192.681792,3192.752000,0.070208,0.428576
2660,3193.557208,3193.448000,0.109208,0.415173
2661,3194.786707,3194.488000,0.298707,0.413576
2662,3195.326700,3195.584000,0.257300,0.397815
2663,3195.793896,3195.584000,0.209896,0.394843
2664,3197.547166,3197.816000,0.268834,0.438315
2665,3198.430126,3198.808000,0.377874,0.408996
2666,3199.248977,3199.400000,0.151023,0.414183
2667,3200.663270,3200.512000,0.151270,0.411757
2668,3201.424866,3201.752000,0.327134,0.449523
2669,3202.778287,3203.168000,0.389713,0.425822
2670,3203.630891,3203.168000,0.462891,0.440171
2671,3204.557410,3204.376000,0.181410,0.438046
2672,3205.497581,3205.976000,0.478419,0.428042
2673,3206.228893,3205.976000,0.252893,0.430643
2674,3207.270062,3207.352000,0.081938,0.420938
2675,3208.086134,3207.648000,0.438134,0.419015
2676,3210.352421,3210.400000,0.047579,0.422475
2677,3210.670388,3210.400000,0.270388,0.415103
2678,3211.618833,3211.080000,0.538833,0.439735
2679,3212.319227,3212.848000,0.528773,0.433221
2680,3213.606499,3213.472000,0.134499,0.415090
2681,3214.667562,3213.472000,1.195562,0.428754
2682,3215.325299,3216.064000,0.738701,0.412140
2683,3216.491525,3216.368000,0.123525,0.438802
2684,3217.430805,3217.488000,0.057195,0.437184
2685,3218.659984,3218.304000,0.355984,0.415775
2686,3219.639171,3219.520000,0.119171,0.415192
2687,3221.198342,3221.880000,0.681658,0.411158
2688,3221.609476,3221.880000,0.270524,0.394874
2689,3222.813841,3222.392000,0.421841,0.417055
2690,3223.372566,3222.392000,0.980566,0.419662
2691,3224.213707,3224.880000,0.666293,0.421228
2692,3225.366716,3225.544000,0.177284,0.431896
2693,3227.044102,3227.144000,0.099898,0.402353
2694,3227.525150,3227.144000,0.381150,0.402623
2695,3229.016312,3229.048000,0.031688,0.408984
2696,3229.981067,3229.584000,0.397067,0.418377
2697,3230.336637,3230.528000,0.191363,0.421412
2698,3231.741348,3231.976000,0.234652,0.429656
2699,3232.738713,3231.976000,0.762713,0.422270
2700,3233.913361,3233.864000,0.049361,0.426845
2701,3234.306591,3234.632000,0.325409,0.407540
2702,3235.154617,3234.704000,0.450617,0.422333
2703,3237.087580,3237.000000,0.087580,0.420608
2704,3237.998236,3238.336000,0.337764,0.428043
2705,3239.090435,3238.944000,0.146435,0.411962
2706,3239.767314,3240.008000,0.240686,0.419552
2707,3240.605747,3240.008000,0.597747,0.405526
2708,3241.595313,3241.536000,0.059313,0.419841
2709,3242.568308,3242.000000,0.568308,0.412327
2710,3243.501653,3243.416000,0.085653,0.397599
2711,3244.884157,3244.848000,0.036157,0.426939
2712,3246.040158,3245.376000,0.664158,0.430782
2713,3246.841676,3247.248000,0.406324,0.413275
2714,3247.570504,3247.248000,0.322504,0.404513
2715,3249.308086,3248.968000,0.340086,0.386392
2716,3249.906446,3250.584000,0.677554,0.407440
2717,3250.613324,3250.584000,0.029324,0.420358
2718,3251.510638,3252.088000,0.577362,0.414732
2719,3252.723991,3252.872000,0.148009,0.426206
2720,3253.369017,3252.872000,0.497017,0.419353
2721,3255.142077,3255.472000,0.329923,0.414698
2722,3256.346613,3256.112000,0.234613,0.443390
2723,3256.941943,3256.792000,0.149943,0.440848
2724,3257.831340,3257.576000,0.255340,0.426710
2725,3258.706714,3258.752000,0.045286,0.417571
2726,3259.539731,3258.752000,0.787731,0.432216
2727,3261.192124,3262.056000,0.863876,0.411060
2728,3261.535313,3262.056000,0.520687,0.409930
2729,3262.718969,3262.840000,0.121031,0.417219
2730,3263.784940,3263.392000,0.392940,0.428744
2731,3265.198772,3265.440000,0.241228,0.426531
2732,3266.153786,3265.920000,0.233786,0.415763
2733,3266.803954,3266.872000,0.068046,0.409774
2734,3268.188518,3267.808000,0.380518,0.451348
2735,3268.909409,3269.040000,0.130591,0.417236
2736,3269.516785,3269.040000,0.476785,0.401018
2737,3270.310803,3270.576000,0.265197,0.403502
2738,3272.019398,3272.120000,0.100602,0.438062
2739,3273.363033,3272.512000,0.851033,0.448890
2740,3274.059953,3274.912000,0.852047,0.453025
2741,3274.863568,3274.912000,0.048432,0.446811
2742,3276.124155,3275.872000,0.252155,0.418299
2743,3276.694555,3276.440000,0.254555,0.404888
2744,3278.059478,3278.344000,0.284522,0.406244
2745,3278.986194,3278.912000,0.074194,0.424941
2746,3279.489510,3279.496000,0.006490,0.428920
2747,3280.976419,3280.856000,0.120419,0.433652
2748,3281.706691,3281.792000,0.085309,0.451902
2749,3283.239124,3283.560000,0.320876,0.423695
2750,3284.499863,3284.208000,0.291863,0.420894
2751,3285.202829,3284.208000,0.994829,0.416023
2752,3285.682260,3284.208000,1.474260,0.419257
2753,3286.718540,3287.184000,0.465460,0.401007
2754,3287.773092,3287.808000,0.034908,0.409758
2755,3288.936973,3288.784000,0.152973,0.434964
2756,3289.724307,3288.784000,0.940307,0.428108
2757,3291.385726,3291.216000,0.169726,0.409965
2758,3292.222642,3291.744000,0.478642,0.420650
2759,3292.856716,3293.200000,0.343284,0.434421
2760,3293.975869,3294.368000,0.392131,0.435126
2761,3295.266663,3294.624000,0.642663,0.426340
2762,3296.021755,3296.600000,0.578245,0.428351
2763,3296.873142,3296.912000,0.038858,0.445976
2764,3297.836842,3296.912000,0.924842,0.435163
2765,3298.357879,3298.848000,0.490121,0.435958
2766,3300.450576,3300.528000,0.077424,0.404726
2767,3301.413776,3300.528000,0.885776,0.431414
2768,3302.017098,3302.632000,0.614902,0.419481
2769,3303.317262,3303.104000,0.213262,0.431091
2770,3303.813719,3303.656000,0.157719,0.451009
2771,3305.076177,3303.656000,1.420177,0.427585
2772,3305.472089,3306.568000,1.095911,0.423846
2773,3307.221712,3307.368000,0.146288,0.408533
2774,3308.045402,3307.800000,0.245402,0.436420
2775,3308.832878,3308.584000,0.248878,0.419874
2776,3310.235707,3309.960000,0.275707,0.410027
2777,3311.155306,3310.840000,0.315306,0.397795
2778,3312.349459,3313.048000,0.698541,0.439409
2779,3313.199877,3313.048000,0.151877,0.399132
2780,3313.842662,3313.048000,0.794662,0.400495
2781,3315.015014,3315.328000,0.312986,0.405667
2782,3315.619743,3315.328000,0.291743,0.411384
2783,3316.752453,3316.776000,0.023547,0.416337
2784,3318.387470,3319.064000,0.676530,0.401465
2785,3319.412649,3319.448000,0.035351,0.416664
2786,3320.476700,3320.672000,0.195300,0.405716
2787,3320.887941,3320.672000,0.215941,0.403090
2788,3321.663573,3322.248000,0.584427,0.411424
2789,3323.490923,3323.112000,0.378923,0.423842
2790,3323.875125,3324.176000,0.300875,0.425485
2791,3324.925684,3324.744000,0.181684,0.444820
2792,3325.691627,3325.600000,0.091627,0.410302
2793,3327.338442,3326.544000,0.794442,0.422770
2794,3327.988269,3329.400000,1.411731,0.425646
2795,3329.465584,3329.400000,0.065584,0.415101
2796,3330.290400,3330.504000,0.213600,0.420912
2797,3331.299404,3331.432000,0.132596,0.419863
2798,3331.892288,3332.144000,0.251712,0.430283
2799,3332.700899,3332.144000,0.556899,0.423551
2800,3333.781383,3334.168000,0.386617,0.421903
2801,3335.045996,3335.224000,0.178004,0.418692
2802,3336.575968,3336.464000,0.111968,0.430704
2803,3337.044212,3337.160000,0.115788,0.438346
2804,3338.150407,3337.936000,0.214407,0.456024
2805,3339.256674,3338.928000,0.328674,0.411486
2806,3340.117153,3338.928000,1.189153,0.401951
2807,3340.972264,3341.744000,0.771736,0.432457
2808,3342.211555,3341.984000,0.227555,0.424770
2809,3343.051722,3343.368000,0.316278,0.418050
2810,3343.604909,3343.368000,0.236909,0.420928
2811,3344.852256,3345.016000,0.163744,0.433973
2812,3346.848431,3347.376000,0.527569,0.410388
2813,3347.397831,3347.376000,0.021831,0.389597
2814,3347.936002,3347.808000,0.128002,0.418074
2815,3349.301028,3347.808000,1.493028,0.441325
2816,3349.856252,3347.808000,2.048252,0.430568
2817,3350.803704,3352.528000,1.724296,0.427907
2818,3352.153804,3352.528000,0.374196,0.424276
2819,3352.845365,3352.528000,0.317365,0.423726
2820,3354.278231,3354.480000,0.201769,0.418587
2821,3355.483680,3355.536000,0.052320,0.446981
2822,3355.880578,3355.976000,0.095422,0.442627
2823,3357.198154,3357.280000,0.081846,0.432846
2824,3358.402700,3358.376000,0.026700,0.419253
2825,3359.359283,3358.888000,0.471283,0.427967
2826,3359.852404,3359.848000,0.004404,0.421350
2827,3360.584153,3360.976000,0.391847,0.415367
2828,3361.887589,3362.264000,0.376411,0.420390
2829,3363.233878,3362.976000,0.257878,0.414368
2830,3364.355764,3364.440000,0.084236,0.401304
2831,3365.600957,3365.096000,0.504957,0.412274
2832,3366.120884,3366.360000,0.239116,0.411442
2833,3367.055543,3366.984000,0.071543,0.409878
2834,3367.769444,3367.920000,0.150556,0.415975
2835,3369.183729,3367.920000,1.263729,0.427638
2836,3370.061652,3371.216000,1.154348,0.424317
2837,3370.997536,3371.216000,0.218464,0.430019
2838,3371.922446,3372.584000,0.661554,0.433367
2839,3373.160141,3372.584000,0.576141,0.444066
2840,3374.427472,3374.800000,0.372528,0.424595
2841,3375.379956,3375.592000,0.212044,0.413623
2842,3376.298386,3376.472000,0.173614,0.420263
2843,3376.820971,3376.960000,0.139029,0.410175
2844,3378.258957,3378.272000,0.013043,0.431159
2845,3378.780608,3378.696000,0.084608,0.432222
2846,3379.460193,3379.224000,0.236193,0.419731
2847,3381.634647,3381.536000,0.098647,0.420763
2848,3382.296715,3382.784000,0.487285,0.432272
2849,3383.348490,3383.688000,0.339510,0.407207
2850,3383.871212,3383.688000,0.183212,0.434821
2851,3385.177311,3385.032000,0.145311,0.428389
2852,3386.166296,3386.824000,0.657704,0.430808
2853,3387.149564,3387.264000,0.114436,0.421951
2854,3387.808778,3387.264000,0.544778,0.434268
2855,3389.091880,3389.552000,0.460120,0.455970
2856,3389.648879,3389.552000,0.096879,0.449323
2857,3391.481234,3391.608000,0.126766,0.391500
2858,3392.147573,3392.312000,0.164427,0.417975
2859,3393.651786,3393.544000,0.107786,0.419338
2860,3394.137666,3394.392000,0.254334,0.416234
2861,3394.991106,3394.392000,0.599106,0.419786
2862,3395.614851,3396.360000,0.745149,0.426290
2863,3396.890066,3396.752000,0.138066,0.425571
2864,3398.271677,3398.408000,0.136323,0.433543
2865,3398.841197,3399.056000,0.214803,0.422104
2866,3400.322477,3399.584000,0.738477,0.402289
2867,3401.387451,3401.944000,0.556549,0.407699
2868,3402.000441,3401.944000,0.056441,0.420169
2869,3403.008865,3403.504000,0.495135,0.401980
2870,3404.362762,3404.312000,0.050762,0.424185
2871,3405.132919,3404.944000,0.188919,0.443284
2872,3405.809943,3405.880000,0.070057,0.451389
2873,3406.679483,3406.368000,0.311483,0.425353
2874,3407.728314,3407.656000,0.072314,0.414580
2875,3409.578737,3409.288000,0.290737,0.415223
2876,3410.424565,3410.392000,0.032565,0.436909
2877,3411.223633,3410.872000,0.351633,0.453747
2878,3411.855830,3412.312000,0.456170,0.439673
2879,3413.219036,3413.256000,0.036964,0.423490
2880,3413.710819,3413.256000,0.454819,0.414813
2881,3415.006415,3416.296000,1.289585,0.411197
2882,3415.806624,3416.296000,0.489376,0.404049
2883,3417.201726,3417.112000,0.089726,0.430143
2884,3418.194843,3418.304000,0.109157,0.446432
2885,3418.744247,3418.896000,0.151753,0.443997
2886,3420.540583,3420.784000,0.243417,0.436646
2887,3421.307537,3421.160000,0.147537,0.426746
2888,3421.882420,3421.616000,0.266420,0.418770
2889,3423.128594,3422.704000,0.424594,0.422043
2890,3423.611395,3423.896000,0.284605,0.419688
2891,3424.728990,3424.864000,0.135010,0.406350
2892,3425.830918,3426.016000,0.185082,0.415621
2893,3427.431811,3427.320000,0.111811,0.430773
2894,3428.345015,3428.616000,0.270985,0.428281
2895,3429.077161,3429.264000,0.186839,0.427012
2896,3430.158810,3430.272000,0.113190,0.427402
2897,3430.611619,3430.272000,0.339619,0.433537
2898,3432.026367,3432.088000,0.061633,0.420405
2899,3433.306331,3433.472000,0.165669,0.398115
2900,3433.769710,3433.912000,0.142290,0.414160
2901,3434.432930,3434.336000,0.096930,0.427363
2902,3436.183608,3436.240000,0.056392,0.440597
